set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,US_retailPrice
8399-1,K-9 Bot,2009,Space,Space Police 3,Action/Adventure,Normal,22.0,1,3.49
8400-1,Space Speeder,2009,Space,Space Police 3,Action/Adventure,Normal,14.0,1,3.49
8401-1,City Minifigure Collection,2009,City,Town,Modern day,Normal,60.0,4,9.99
8402-1,Sports Car,2009,City,Traffic,Modern day,Normal,68.0,1,9.99
8547-1,Mindstorms NXT 2.0,2009,Mindstorms,NXT 2.0,Technical,Normal,619.0,0,279.99
8867-1,Flexible Train Tracks,2009,City,Trains,Modern day,Normal,64.0,0,24.99
8972-1,Atakus,2009,Bionicle,Agori,Constraction,Normal,13.0,0,6.99
8973-1,Raanu,2009,Bionicle,Agori,Constraction,Normal,14.0,0,6.99
8974-1,Tarduk,2009,Bionicle,Agori,Constraction,Normal,17.0,0,6.99
8975-1,Berix,2009,Bionicle,Agori,Constraction,Normal,15.0,0,6.99
8976-1,Metus,2009,Bionicle,Agori,Constraction,Normal,14.0,0,6.99
8977-1,Zesk,2009,Bionicle,Agori,Constraction,Normal,16.0,0,6.99
8978-1,Skrall,2009,Bionicle,Glatorian,Constraction,Normal,50.0,0,12.99
8979-1,Malum,2009,Bionicle,Glatorian,Constraction,Normal,59.0,0,12.99
8980-1,Gresh,2009,Bionicle,Glatorian,Constraction,Normal,55.0,0,12.99
8981-1,Tarix,2009,Bionicle,Glatorian,Constraction,Normal,57.0,0,12.99
8982-1,Strakk,2009,Bionicle,Glatorian,Constraction,Normal,46.0,0,12.99
8983-1,Vorox,2009,Bionicle,Glatorian,Constraction,Normal,51.0,0,12.99
8984-1,Stronius,2009,Bionicle,Glatorian Legends,Constraction,Normal,55.0,0,12.99
8985-1,Ackar,2009,Bionicle,Glatorian Legends,Constraction,Normal,55.0,0,12.99
8986-1,Vastus,2009,Bionicle,Glatorian Legends,Constraction,Normal,52.0,0,12.99
8987-1,Kiina,2009,Bionicle,Glatorian Legends,Constraction,Normal,43.0,0,12.99
8988-1,Gelu,2009,Bionicle,Glatorian Legends,Constraction,Normal,52.0,0,12.99
8989-1,Mata Nui,2009,Bionicle,Glatorian Legends,Constraction,Normal,52.0,0,12.99
8990-1,Fero and Skirmix,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,148.0,0,19.99
8991-1,Tuma,2009,Bionicle,Warriors,Constraction,Normal,188.0,0,19.99
8992-1,Cendox V1,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,151.0,0,19.99
8993-1,Kaxium V3,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,251.0,0,29.99
8994-1,Baranus V7,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,263.0,0,39.99
8995-1,Thornatus V9,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,438.0,0,59.99
8996-1,Skopio XV-1,2009,Bionicle,Vehicles/Creatures,Constraction,Normal,849.0,0,89.99
8998-1,Toa Mata Nui,2009,Bionicle,Warriors,Constraction,Normal,366.0,0,49.99
10193-1,Medieval Market Village,2009,Castle,Fantasy Era,Historical,Normal,1601.0,8,99.99
10194-1,Emerald Night,2009,Advanced models,Trains,Model making,Normal,1085.0,3,99.99
10195-1,Republic Dropship with AT-OT Walker,2009,Star Wars,The Clone Wars,Licensed,Normal,1758.0,8,249.99
10196-1,Grand Carousel,2009,Advanced models,Fairground Collection,Model making,Normal,3263.0,9,249.99
10197-1,Fire Brigade,2009,Advanced models,Modular Buildings Collection,Model making,Normal,2231.0,4,149.99
10198-1,Tantive IV,2009,Star Wars,Episode IV,Licensed,Normal,1408.0,5,149.99
10199-1,Winter Village Toy Shop,2009,Advanced models,Winter Village Collection,Model making,Normal,815.0,7,59.99
10287-1,Intelligent NXT Brick (Black),2009,Mindstorms,NXT,Technical,Normal,1.0,0,169.99
21002-1,Empire State Building,2009,Architecture,Landmark Series,Model making,Normal,77.0,0,19.99
21003-1,Seattle Space Needle,2009,Architecture,Landmark Series,Model making,Normal,57.0,0,19.99
21004-1,Solomon Guggenheim Museum,2009,Architecture,Architect Series,Model making,Normal,208.0,0,39.99
21005-1,Fallingwater,2009,Architecture,Architect Series,Model making,Normal,811.0,0,99.99
40000-1,Cool Santa Set,2009,Seasonal,Christmas,Miscellaneous,Normal,152.0,0,9.99
40001-1,Santa Claus,2009,Seasonal,Christmas,Miscellaneous,Normal,42.0,0,4.99
40002-1,Xmas Tree,2009,Seasonal,Christmas,Miscellaneous,Normal,61.0,0,4.99
40003-1,Snowman,2009,Seasonal,Christmas,Miscellaneous,Normal,44.0,0,4.99
852701-1,Troll Warrior Battle Pack,2009,Castle,Battle Pack,Historical,Extended,36.0,5,14.99
852702-1,Dwarf Warrior Battle Pack,2009,Castle,Battle Pack,Historical,Extended,45.0,5,14.99
852744-1,Holiday LEGO Ornaments,2009,Seasonal,Christmas,Miscellaneous,Extended,66.0,0,19.99
620-3,Blue Building Plate,2010,Bricks and More,,Basic,Normal,1.0,0,4.99
2824-1,City Advent Calendar,2010,City,Seasonal,Modern day,Normal,271.0,6,34.99
3177-1,Small Car,2010,City,Traffic,Modern day,Normal,43.0,1,4.99
3178-1,Seaplane,2010,City,General,Modern day,Normal,102.0,1,10.99
3179-1,Repair Truck,2010,City,Traffic,Modern day,Normal,118.0,1,12.99
3180-1,Tank Truck,2010,City,Traffic,Modern day,Normal,222.0,1,19.99
3181-1,Passenger Plane,2010,City,Airport,Modern day,Normal,309.0,3,39.99
3182-1,Airport,2010,City,Airport,Modern day,Normal,703.0,5,99.99
3221-1,LEGO City Truck,2010,City,Traffic,Modern day,Normal,278.0,2,34.99
3222-1,Helicopter and Limousine,2010,City,Airport,Modern day,Normal,267.0,4,29.99
3845-1,Shave A Sheep,2010,Games,,Miscellaneous,Normal,118.0,0,9.99
3847-1,Magma Monster,2010,Games,,Miscellaneous,Normal,95.0,4,14.99
3848-1,Pirate Plank,2010,Games,,Miscellaneous,Normal,122.0,5,14.99
3849-1,Orient Bazaar,2010,Games,,Miscellaneous,Normal,204.0,5,19.99
3850-1,Meteor Strike,2010,Games,,Miscellaneous,Normal,185.0,2,19.99
3851-1,Atlantis Treasure,2010,Games,,Miscellaneous,Normal,280.0,1,24.99
3862-1,Harry Potter Hogwarts,2010,Games,Licensed,Miscellaneous,Normal,332.0,9,34.99
5497-1,Play with Numbers,2010,Duplo,,Pre-school,Normal,58.0,1,24.99
5506-1,Duplo Large Brick Box,2010,Duplo,,Pre-school,Normal,71.0,1,29.99
5507-1,Duplo Deluxe Brick Box,2010,Duplo,,Pre-school,Normal,102.0,2,49.99
5508-1,LEGO Deluxe Brick Box,2010,Bricks and More,,Basic,Normal,704.0,2,49.99
5548-1,Duplo Building Fun,2010,Duplo,,Pre-school,Normal,81.0,0,29.99
5549-1,LEGO Building Fun,2010,Bricks and More,,Basic,Normal,650.0,0,29.99
5643-1,Little Piggy,2010,Duplo,Farm,Pre-school,Normal,4.0,1,4.99
5644-1,Chicken Coop,2010,Duplo,Farm,Pre-school,Normal,11.0,1,8.99
5645-1,Farm Bike,2010,Duplo,Farm,Pre-school,Normal,9.0,1,9.99
5646-1,Farm Nursery,2010,Duplo,Farm,Pre-school,Normal,9.0,1,11.99
5647-1,Big Tractor,2010,Duplo,Farm,Pre-school,Normal,12.0,1,19.99
5648-1,Horse Stables,2010,Duplo,Farm,Pre-school,Normal,58.0,2,39.99
5649-1,Big Farm,2010,Duplo,Farm,Pre-school,Normal,68.0,3,59.99
5650-1,Front Loader,2010,Duplo,Construction,Pre-school,Normal,9.0,1,12.99
5651-1,Dump Truck,2010,Duplo,Construction,Pre-school,Normal,10.0,1,19.99
5652-1,Road Construction,2010,Duplo,Construction,Pre-school,Normal,27.0,2,39.99
5653-1,Stone Quarry,2010,Duplo,Construction,Pre-school,Normal,48.0,3,59.99
5654-1,Fishing Trip,2010,Duplo,Holiday,Pre-school,Normal,14.0,2,14.99
5655-1,Caravan,2010,Duplo,Holiday,Pre-school,Normal,21.0,3,29.99
5656-1,Pet Shop,2010,Duplo,LEGO Ville,Pre-school,Normal,29.0,2,24.99
5657-1,Jessie's Round-Up,2010,Duplo,Toy Story,Pre-school,Normal,18.0,1,14.99
5658-1,Pizza Planet Truck,2010,Duplo,Toy Story,Pre-school,Normal,13.0,2,19.99
5659-1,The Great Train Chase,2010,Duplo,Toy Story,Pre-school,Normal,39.0,3,34.99
5691-1,Alien Space Crane,2010,Duplo,Toy Story,Pre-school,Normal,23.0,3,39.99
5813-1,Lightning McQueen,2010,Duplo,Cars,Pre-school,Normal,11.0,1,14.99
5814-1,Mater's Yard,2010,Duplo,Cars,Pre-school,Normal,16.0,2,19.99
5815-1,Flo's V-8 Cafe,2010,Duplo,Cars,Pre-school,Normal,32.0,3,29.99
5816-1,Mack's Road Trip,2010,Duplo,Cars,Pre-school,Normal,34.0,3,49.99
5864-1,Mini Helicopter,2010,Creator,3 in 1,Model making,Normal,52.0,0,5.99
5865-1,Mini Dumper,2010,Creator,3 in 1,Model making,Normal,60.0,0,5.99
5866-1,Rotor Rescue,2010,Creator,3 in 1,Model making,Normal,149.0,0,12.99
5867-1,Super Speedster,2010,Creator,3 in 1,Model making,Normal,278.0,0,19.99
5868-1,Ferocious Creatures,2010,Creator,3 in 1,Model making,Normal,416.0,0,29.99
5891-1,Apple Tree House,2010,Creator,3 in 1,Model making,Normal,539.0,0,44.99
5892-1,Sonic Boom,2010,Creator,3 in 1,Model making,Normal,539.0,0,59.99
5893-1,Off-Road Power,2010,Creator,3 in 1,Model making,Normal,1061.0,0,89.99
5898-1,Cars Building Set,2010,Bricks and More,,Basic,Normal,139.0,1,9.99
5899-1,House Building Set,2010,Bricks and More,,Basic,Normal,134.0,2,9.99
5981-1,Raid VPR,2010,Space,Space Police 3,Action/Adventure,Normal,69.0,2,9.99
5982-1,Smash 'n' Grab,2010,Space,Space Police 3,Action/Adventure,Normal,188.0,2,19.99
5983-1,Undercover Cruiser,2010,Space,Space Police 3,Action/Adventure,Normal,317.0,2,29.99
5984-1,Lunar Limo,2010,Space,Space Police 3,Action/Adventure,Normal,391.0,3,39.99
5985-1,Space Police Central,2010,Space,Space Police 3,Action/Adventure,Normal,631.0,5,79.99
7116-1,Tahu,2010,Bionicle,Stars,Constraction,Normal,19.0,0,7.99
7117-1,Gresh,2010,Bionicle,Stars,Constraction,Normal,19.0,0,7.99
7135-1,Takanuva,2010,Bionicle,Stars,Constraction,Normal,21.0,0,7.99
7136-1,Skrall,2010,Bionicle,Stars,Constraction,Normal,21.0,0,7.99
7137-1,Piraka,2010,Bionicle,Stars,Constraction,Normal,15.0,0,7.99
7138-1,Rahkshi,2010,Bionicle,Stars,Constraction,Normal,18.0,0,7.99
7145-1,Von Nebula,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,156.0,0,19.99
7147-1,XPlode,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,45.0,0,12.99
7148-1,Meltdown,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,50.0,0,12.99
7156-1,Corroder,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,40.0,0,12.99
7157-1,Thunder,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,47.0,0,12.99
7158-1,Furno Bike,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,165.0,0,29.99
7160-1,Drop Ship,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,390.0,0,49.99
7162-1,Rotor,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,145.0,0,19.99
7164-1,Preston Stormer,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,17.0,0,7.99
7165-1,Natalie Breez,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,19.0,0,7.99
7167-1,William Furno,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,19.0,0,7.99
7168-1,Duncan Bulk,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,17.0,0,7.99
7169-1,Mark Surge,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,19.0,0,7.99
7170-2,Jimi Stringer,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,17.0,0,7.99
7179-1,Bulk and Vapour,2010,HERO Factory,Rise of the Rookies,Constraction,Normal,89.0,0,24.99
7206-1,Fire Helicopter,2010,City,Fire,Modern day,Normal,342.0,3,39.99
7207-1,Fire Boat,2010,City,Fire,Modern day,Normal,306.0,4,49.99
7208-1,Fire Station,2010,City,Fire,Modern day,Normal,662.0,4,79.99
7213-1,Off-Road Fire Truck & Fireboat,2010,City,Fire,Modern day,Normal,388.0,3,39.99
7566-1,Farmer,2010,City,Farm,Modern day,Normal,16.0,1,3.99
7567-1,Traveller,2010,City,Airport,Modern day,Normal,21.0,1,3.99
7684-1,Pig Farm & Tractor,2010,City,Farm,Modern day,Normal,256.0,2,34.99
7936-1,Level Crossing,2010,City,Trains,Modern day,Normal,142.0,1,19.99
7937-1,Train Station,2010,City,Trains,Modern day,Normal,361.0,4,49.99
7938-1,Passenger Train,2010,City,Trains,Modern day,Normal,669.0,3,129.99
7939-1,Cargo Train,2010,City,Trains,Modern day,Normal,839.0,4,179.99
7946-1,King's Castle,2010,Castle,Kingdoms,Historical,Normal,933.0,8,99.99
7947-1,Prison Tower Rescue,2010,Castle,Kingdoms,Historical,Normal,365.0,5,49.99
7948-1,Outpost Attack,2010,Castle,Kingdoms,Historical,Normal,194.0,3,19.99
7949-1,Prison Carriage Rescue,2010,Castle,Kingdoms,Historical,Normal,50.0,3,9.99
7950-1,Knight's Showdown,2010,Castle,Kingdoms,Historical,Normal,61.0,2,6.99
7952-1,Kingdoms Advent Calendar,2010,Castle,Seasonal,Historical,Normal,167.0,9,34.99
7953-1,Court Jester,2010,Castle,Kingdoms,Historical,Normal,22.0,1,3.99
7955-1,Wizard,2010,Castle,Kingdoms,Historical,Normal,19.0,1,3.99
7967-1,Fast,2010,Racers,Power Racers,Racing,Normal,69.0,0,12.99
7968-1,Strong,2010,Racers,Power Racers,Racing,Normal,91.0,0,12.99
7970-1,Hero,2010,Racers,Power Racers,Racing,Normal,68.0,0,12.99
7971-1,Bad,2010,Racers,Power Racers,Racing,Normal,72.0,0,12.99
8041-1,Race Truck,2010,Technic,,Technical,Normal,608.0,0,59.99
8043-1,Motorized Excavator,2010,Technic,,Technical,Normal,1123.0,0,199.99
8045-1,Mini Telehandler,2010,Technic,,Technical,Normal,117.0,0,10.99
8046-1,Helicopter,2010,Technic,,Technical,Normal,152.0,0,19.99
8047-1,Compact Excavator,2010,Technic,,Technical,Normal,252.0,0,24.99
8048-1,Buggy,2010,Technic,,Technical,Normal,314.0,0,39.99
8049-1,Tractor with Log Loader,2010,Technic,,Technical,Normal,525.0,0,59.99
8051-1,Motorbike,2010,Technic,,Technical,Normal,467.0,0,39.99
8052-1,Container Truck,2010,Technic,,Technical,Normal,686.0,0,69.99
8053-1,Mobile Crane,2010,Technic,,Technical,Normal,1289.0,0,99.99
8083-1,Rebel Trooper Battle Pack,2010,Star Wars,Episode V,Licensed,Normal,79.0,4,11.99
8084-1,Snowtrooper Battle Pack,2010,Star Wars,Episode V,Licensed,Normal,74.0,4,11.99
8085-1,Freeco Speeder,2010,Star Wars,The Clone Wars,Licensed,Normal,177.0,2,24.99
8086-1,Droid Tri-Fighter,2010,Star Wars,The Clone Wars,Licensed,Normal,268.0,3,24.99
8087-1,TIE Defender,2010,Star Wars,Legends,Licensed,Normal,304.0,2,49.99
8088-1,ARC-170 Starfighter,2010,Star Wars,Episode III,Licensed,Normal,396.0,4,59.99
8089-1,Hoth Wampa Cave,2010,Star Wars,Episode V,Licensed,Normal,297.0,3,39.99
8091-1,Republic Swamp Speeder,2010,Star Wars,Episode III,Licensed,Normal,176.0,5,29.99
8092-1,Luke's Landspeeder,2010,Star Wars,Episode IV,Licensed,Normal,163.0,6,24.99
8093-1,Plo Koon's Jedi Starfighter,2010,Star Wars,The Clone Wars,Licensed,Normal,175.0,2,24.99
8095-1,General Grievous' Starfighter,2010,Star Wars,The Clone Wars,Licensed,Normal,454.0,3,49.99
8096-1,Emperor Palpatine's Shuttle,2010,Star Wars,Episode III,Licensed,Normal,592.0,4,59.99
8097-1,Slave I,2010,Star Wars,Episode V,Licensed,Normal,573.0,4,79.99
8098-1,Clone Turbo Tank,2010,Star Wars,The Clone Wars,Licensed,Normal,1141.0,6,119.99
8099-1,Midi-scale Imperial Star Destroyer,2010,Star Wars,Episode IV,Licensed,Normal,423.0,0,39.99
8128-1,Cad Bane's Speeder,2010,Star Wars,The Clone Wars,Licensed,Normal,318.0,5,49.99
8129-1,AT-AT Walker,2010,Star Wars,Episode V,Licensed,Normal,815.0,8,109.99
8192-1,Lime Racer,2010,Racers,Tiny Turbos,Racing,Normal,44.0,0,5.99
8193-1,Blue Bullet,2010,Racers,Tiny Turbos,Racing,Normal,50.0,0,5.99
8194-1,Nitro Muscle,2010,Racers,Tiny Turbos,Racing,Normal,47.0,0,5.99
8195-1,Turbo Tow,2010,Racers,Tiny Turbos,Racing,Normal,43.0,0,5.99
8196-1,Chopper Jump,2010,Racers,Tiny Turbos,Racing,Normal,141.0,0,14.99
8197-1,Highway Chaos,2010,Racers,Tiny Turbos,Racing,Normal,142.0,0,14.99
8198-1,Ramp Crash,2010,Racers,Tiny Turbos,Racing,Normal,145.0,0,14.99
8199-1,Security Smash,2010,Racers,Tiny Turbos,Racing,Normal,135.0,0,14.99
8211-1,Brick Street Getaway,2010,Racers,Tiny Turbos,Racing,Normal,552.0,0,39.99
8214-1,Lamborghini Polizia,2010,Racers,Lamborghini,Racing,Normal,801.0,0,59.99
8403-1,City House,2010,City,Town,Modern day,Normal,383.0,3,39.99
8404-1,Public Transport Station,2010,City,Town,Modern day,Normal,864.0,6,99.99
8683-1,Tribal Hunter,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,9.0,1,1.99
8683-2,Cheerleader,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,7.0,1,1.99
8683-3,Caveman,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-4,Circus Clown,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-5,Zombie,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-6,Skater,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,8.0,1,1.99
8683-7,Robot,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-8,Demolition Dummy,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-9,Magician,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,6.0,1,1.99
8683-10,Super Wrestler,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,5.0,1,1.99
8683-11,Nurse,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,8.0,1,1.99
8683-12,Ninja,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,7.0,1,1.99
8683-13,Spaceman,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,9.0,1,1.99
8683-14,Forestman,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,9.0,1,1.99
8683-15,Deep Sea Diver,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,9.0,1,1.99
8683-16,Cowboy,2010,Collectable Minifigures,Series 1,Miscellaneous,Normal,8.0,1,1.99
8684-1,Mariachi,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,9.0,1,1.99
8684-2,Spartan Warrior,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,8.0,1,1.99
8684-3,Ringmaster,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
8684-4,Witch,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
8684-5,Vampire,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,7.0,1,1.99
8684-6,Traffic Cop,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,8.0,1,1.99
8684-7,Explorer,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,8.0,1,1.99
8684-8,Life Guard,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
8684-9,Mime,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,7.0,1,1.99
8684-10,Weightlifter,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,8.0,1,1.99
8684-11,Pop Star,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,7.0,1,1.99
8684-12,Skier,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,10.0,1,1.99
8684-13,Disco Dude,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
8684-14,Karate Master,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,7.0,1,1.99
8684-15,Surfer,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
8684-16,Pharaoh,2010,Collectable Minifigures,Series 2,Miscellaneous,Normal,6.0,1,1.99
10155-1,Maersk Line Container Ship,2010,Advanced models,Maersk,Model making,Normal,990.0,0,119.99
10210-1,Imperial Flagship,2010,Advanced models,Miscellaneous,Model making,Normal,1664.0,9,179.99
10211-1,Grand Emporium,2010,Advanced models,Modular Buildings Collection,Model making,Normal,2182.0,7,149.99
10212-1,Imperial Shuttle,2010,Star Wars,Ultimate Collector Series,Licensed,Normal,2503.0,5,259.99
10213-1,Shuttle Adventure,2010,Advanced models,Space,Model making,Normal,1204.0,3,99.99
10214-1,Tower Bridge,2010,Advanced models,Landmarks,Model making,Normal,4287.0,0,239.99
10215-1,Obi-Wan's Jedi Starfighter,2010,Star Wars,Ultimate Collector Series,Licensed,Normal,676.0,0,99.99
10216-1,Winter Village Bakery,2010,Advanced models,Winter Village Collection,Model making,Normal,687.0,7,54.99
21006-1,The White House,2010,Architecture,Landmark Series,Model making,Normal,560.0,0,49.99
40004-1,Heart,2010,Seasonal,Valentine's Day,Miscellaneous,Normal,26.0,0,4.99
40005-1,Bunny,2010,Seasonal,Easter,Miscellaneous,Normal,81.0,0,9.99
40008-1,Snowman Building Set,2010,Seasonal,Christmas,Miscellaneous,Normal,64.0,0,4.99
40009-1,Holiday Building Set,2010,Seasonal,Christmas,Miscellaneous,Normal,85.0,0,4.99
40010-1,Father Christmas with Sledge Building Set,2010,Seasonal,Christmas,Miscellaneous,Normal,71.0,0,4.99
40011-1,Thanksgiving Turkey,2010,Seasonal,Thanksgiving,Miscellaneous,Normal,53.0,0,4.99
40012-1,Halloween Pumpkin,2010,Seasonal,Halloween,Miscellaneous,Normal,18.0,0,1.99
40013-1,Halloween Ghost,2010,Seasonal,Halloween,Miscellaneous,Normal,18.0,0,1.99
40014-1,Halloween Bat,2010,Seasonal,Halloween,Miscellaneous,Normal,25.0,0,1.99
852921-1,Battle Pack,2010,Castle,Kingdoms,Historical,Extended,36.0,5,14.99
852922-1,Battle Pack,2010,Castle,Kingdoms,Historical,Extended,37.0,5,14.99
2855040-1,Mindstorms NXT IR Receiver,2010,Mindstorms,NXT,Technical,Extended,1.0,0,49.99
630-3,"Brick Separator, Orange",2011,Bricks and More,Accessories,Basic,Normal,1.0,0,2.49
2063-1,Stormer 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,31.0,0,7.99
2065-1,Furno 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,30.0,0,7.99
2067-1,Evo 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,31.0,0,7.99
2068-1,Nex 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,31.0,0,7.99
2111-1,Kai,2011,Ninjago,Spinners,Action/Adventure,Normal,19.0,1,9.99
2112-1,Cole,2011,Ninjago,Spinners,Action/Adventure,Normal,19.0,1,9.99
2113-1,Zane,2011,Ninjago,Spinners,Action/Adventure,Normal,19.0,1,9.99
2114-1,Chopov,2011,Ninjago,Spinners,Action/Adventure,Normal,20.0,1,9.99
2115-1,Bonezai,2011,Ninjago,Spinners,Action/Adventure,Normal,21.0,1,9.99
2116-1,Krazi,2011,Ninjago,Spinners,Action/Adventure,Normal,22.0,1,9.99
2141-1,Surge 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,30.0,0,7.99
2142-1,Breez 2.0,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,29.0,0,7.99
2143-1,Rocka 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,30.0,0,7.99
2144-1,Nex 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,29.0,0,7.99
2145-1,Stormer 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,31.0,0,7.99
2170-1,Cole DX,2011,Ninjago,Spinners,Action/Adventure,Normal,21.0,1,9.99
2171-1,Zane DX,2011,Ninjago,Spinners,Action/Adventure,Normal,22.0,1,9.99
2172-1,Nya,2011,Ninjago,Spinners,Action/Adventure,Normal,21.0,1,9.99
2173-1,Nuckal,2011,Ninjago,Spinners,Action/Adventure,Normal,26.0,1,9.99
2174-1,Kruncha,2011,Ninjago,Spinners,Action/Adventure,Normal,24.0,1,9.99
2175-1,Wyplash,2011,Ninjago,Spinners,Action/Adventure,Normal,23.0,1,9.99
2182-1,Bulk 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,30.0,0,7.99
2183-1,Stringer 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,30.0,0,7.99
2191-1,Furno 3.0,2011,HERO Factory,Savage Planet,Constraction,Normal,28.0,0,7.99
2192-1,Drilldozer,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,61.0,0,12.99
2193-1,Jetbug,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,63.0,0,12.99
2194-1,Nitroblast,2011,HERO Factory,Ordeal of Fire,Constraction,Normal,57.0,0,12.99
2231-1,Waspix,2011,HERO Factory,Savage Planet,Constraction,Normal,48.0,0,12.99
